plan_key,plan_id,issuer_id,plan_type,metal_level,product_type,state
456,16842FL0120062,16842,EPO,Platinum,QHP,FL
457,16842FL0120068,16842,EPO,Bronze Expanded,QHP,FL
458,16842FL0120070,16842,EPO,Platinum,QHP,FL
459,16842FL0120072,16842,EPO,Silver,QHP,FL
460,16842FL0120076,16842,EPO,Gold,QHP,FL
461,16842FL0120078,16842,EPO,Bronze Expanded,QHP,FL
462,16842FL0120080,16842,EPO,Silver,QHP,FL
463,16842FL0120082,16842,EPO,Bronze Expanded,QHP,FL
464,16842FL0120086,16842,EPO,Gold,QHP,FL
465,36194FL0120002,36194,HMO,Bronze Expanded,QHP,FL
466,36194FL0120004,36194,HMO,Silver,QHP,FL
467,36194FL0120007,36194,HMO,Silver,QHP,FL
468,36194FL0120011,36194,HMO,Gold,QHP,FL
469,36194FL0120012,36194,HMO,Gold,QHP,FL
470,36194FL0120013,36194,HMO,Gold,QHP,FL
471,36194FL0120014,36194,HMO,Gold,QHP,FL
472,36194FL0120015,36194,HMO,Catastrophic,QHP,FL
473,36194FL0120016,36194,HMO,Bronze Expanded,QHP,FL
474,36194FL0160001,36194,HMO,Bronze Expanded,QHP,FL
475,36194FL0160003,36194,HMO,Gold,QHP,FL
476,36194FL0160004,36194,HMO,Bronze,QHP,FL
477,36194FL0160006,36194,HMO,Bronze Expanded,QHP,FL
478,36194FL0160008,36194,HMO,Silver,QHP,FL
479,36194FL0330002,36194,HMO,Gold,QHP,FL
480,36194FL0330007,36194,HMO,Silver,QHP,FL
481,36194FL0330011,36194,HMO,Catastrophic,QHP,FL
482,36194FL0330012,36194,HMO,Gold,QHP,FL
483,36194FL0330021,36194,HMO,Gold,QHP,FL
484,36194FL0330022,36194,HMO,Gold,QHP,FL
485,36194FL0330027,36194,HMO,Silver,QHP,FL
486,36194FL0330031,36194,HMO,Bronze Expanded,QHP,FL
487,36194FL0330033,36194,HMO,Bronze Expanded,QHP,FL
488,36194FL0340001,36194,HMO,Bronze Expanded,QHP,FL
489,36194FL0340006,36194,HMO,Gold,QHP,FL
490,36194FL0340007,36194,HMO,Bronze,QHP,FL
491,36194FL0340012,36194,HMO,Bronze Expanded,QHP,FL
492,36194FL0340013,36194,HMO,Silver,QHP,FL
493,40572FL0070001,40572,EPO,Bronze Expanded,QHP,FL
494,40572FL0070003,40572,EPO,Bronze Expanded,QHP,FL
495,40572FL0070005,40572,EPO,Bronze Expanded,QHP,FL
496,40572FL0070006,40572,EPO,Silver,QHP,FL
497,40572FL0070008,40572,EPO,Silver,QHP,FL
498,40572FL0070009,40572,EPO,Silver,QHP,FL
499,40572FL0070011,40572,EPO,Catastrophic,QHP,FL
500,40572FL0070013,40572,EPO,Gold,QHP,FL
501,12379FL0010001,12379,EPO,Gold,QHP,FL
502,12379FL0010002,12379,EPO,Silver,QHP,FL
503,12379FL0010003,12379,EPO,Silver,QHP,FL
504,12379FL0010004,12379,EPO,Silver,QHP,FL
505,12379FL0010006,12379,EPO,Bronze Expanded,QHP,FL
506,12379FL0010008,12379,EPO,Bronze Expanded,QHP,FL
507,12379FL0010009,12379,EPO,Catastrophic,QHP,FL
508,12379FL0010011,12379,EPO,Gold,QHP,FL
509,12379FL0010012,12379,EPO,Silver,QHP,FL
510,12379FL0010013,12379,EPO,Silver,QHP,FL
511,12379FL0010014,12379,EPO,Silver,QHP,FL
512,12379FL0010016,12379,EPO,Bronze Expanded,QHP,FL
513,12379FL0010018,12379,EPO,Bronze Expanded,QHP,FL
514,12379FL0010019,12379,EPO,Catastrophic,QHP,FL
515,12379FL0010021,12379,EPO,Gold,QHP,FL
516,12379FL0010022,12379,EPO,Silver,QHP,FL
517,12379FL0010023,12379,EPO,Silver,QHP,FL
518,12379FL0010024,12379,EPO,Silver,QHP,FL
519,12379FL0010026,12379,EPO,Bronze Expanded,QHP,FL
520,12379FL0010028,12379,EPO,Bronze Expanded,QHP,FL
521,12379FL0010029,12379,EPO,Catastrophic,QHP,FL
522,12379FL0010031,12379,EPO,Gold,QHP,FL
523,12379FL0010032,12379,EPO,Silver,QHP,FL
524,12379FL0010033,12379,EPO,Silver,QHP,FL
525,12379FL0010034,12379,EPO,Silver,QHP,FL
526,12379FL0010036,12379,EPO,Bronze Expanded,QHP,FL
527,12379FL0010038,12379,EPO,Bronze Expanded,QHP,FL
528,12379FL0010039,12379,EPO,Catastrophic,QHP,FL
529,86382FL0040004,86382,HMO,Bronze Expanded,QHP,FL
530,86382FL0040005,86382,HMO,Bronze Expanded,QHP,FL
531,86382FL0040006,86382,HMO,Silver,QHP,FL
532,86382FL0040007,86382,HMO,Silver,QHP,FL
533,86382FL0040008,86382,HMO,Silver,QHP,FL
534,86382FL0040009,86382,HMO,Silver,QHP,FL
535,86382FL0040010,86382,HMO,Gold,QHP,FL
536,86382FL0050004,86382,HMO,Bronze Expanded,QHP,FL
537,86382FL0050005,86382,HMO,Bronze Expanded,QHP,FL
538,86382FL0050006,86382,HMO,Silver,QHP,FL
539,86382FL0050007,86382,HMO,Silver,QHP,FL
540,86382FL0050008,86382,HMO,Silver,QHP,FL
541,86382FL0050009,86382,HMO,Silver,QHP,FL
542,86382FL0050010,86382,HMO,Gold,QHP,FL
543,19898FL0340001,19898,HMO,Gold,QHP,FL
544,19898FL0340002,19898,HMO,Silver,QHP,FL
545,19898FL0340003,19898,HMO,Silver,QHP,FL
546,19898FL0340004,19898,HMO,Silver,QHP,FL
547,19898FL0340005,19898,HMO,Silver,QHP,FL
548,19898FL0340006,19898,HMO,Bronze Expanded,QHP,FL
549,19898FL0340007,19898,HMO,Bronze Expanded,QHP,FL
550,19898FL0340008,19898,HMO,Catastrophic,QHP,FL
551,19898FL0350001,19898,HMO,Gold,QHP,FL
552,19898FL0350002,19898,HMO,Silver,QHP,FL
553,19898FL0350003,19898,HMO,Silver,QHP,FL
554,19898FL0350004,19898,HMO,Silver,QHP,FL
555,19898FL0350005,19898,HMO,Silver,QHP,FL
556,19898FL0350006,19898,HMO,Bronze Expanded,QHP,FL
557,66966FL0050001,66966,HMO,Silver,QHP,FL
558,66966FL0050002,66966,HMO,Silver,QHP,FL
559,66966FL0050003,66966,HMO,Gold,QHP,FL
560,92120FL0080001,92120,HMO,Bronze Expanded,QHP,FL
561,92120FL0080002,92120,HMO,Bronze Expanded,QHP,FL
562,92120FL0080003,92120,HMO,Bronze,QHP,FL
563,92120FL0080004,92120,HMO,Bronze,QHP,FL
564,92120FL0080005,92120,HMO,Gold,QHP,FL
565,92120FL0080006,92120,HMO,Gold,QHP,FL
566,92120FL0080007,92120,HMO,Silver,QHP,FL
567,92120FL0080008,92120,HMO,Silver,QHP,FL
568,92120FL0080009,92120,HMO,Silver,QHP,FL
569,92120FL0080010,92120,HMO,Silver,QHP,FL
570,68398FL0030011,68398,HMO,Gold,QHP,FL
571,68398FL0030012,68398,HMO,Gold,QHP,FL
572,68398FL0030013,68398,HMO,Gold,QHP,FL
573,68398FL0030014,68398,HMO,Gold,QHP,FL
574,68398FL0030015,68398,HMO,Silver,QHP,FL
575,68398FL0030016,68398,HMO,Silver,QHP,FL
576,68398FL0030017,68398,HMO,Silver,QHP,FL
577,68398FL0030018,68398,HMO,Silver,QHP,FL
578,68398FL0030019,68398,HMO,Silver,QHP,FL
579,68398FL0030020,68398,HMO,Silver,QHP,FL
580,68398FL0030021,68398,HMO,Silver,QHP,FL
581,68398FL0030022,68398,HMO,Silver,QHP,FL
582,68398FL0030024,68398,HMO,Silver,QHP,FL
583,68398FL0030025,68398,HMO,Silver,QHP,FL
584,68398FL0030026,68398,HMO,Silver,QHP,FL
585,68398FL0030027,68398,HMO,Bronze,QHP,FL
586,68398FL0030028,68398,HMO,Bronze Expanded,QHP,FL
587,68398FL0030029,68398,HMO,Bronze,QHP,FL
588,68398FL0030030,68398,HMO,Bronze Expanded,QHP,FL
589,68398FL0030031,68398,HMO,Bronze Expanded,QHP,FL
590,54172FL0010004,54172,HMO,Silver,QHP,FL
591,54172FL0010005,54172,HMO,Bronze Expanded,QHP,FL
592,54172FL0010007,54172,HMO,Silver,QHP,FL
593,54172FL0060001,54172,HMO,Silver,QHP,FL
594,48121FL0070050,48121,EPO,Bronze Expanded,QHP,FL
595,48121FL0070051,48121,EPO,Bronze Expanded,QHP,FL
596,48121FL0070053,48121,EPO,Silver,QHP,FL
597,48121FL0070054,48121,EPO,Silver,QHP,FL
598,48121FL0070055,48121,EPO,Silver,QHP,FL
599,48121FL0070056,48121,EPO,Silver,QHP,FL
600,48121FL0070058,48121,EPO,Gold,QHP,FL
601,48121FL0070122,48121,EPO,Bronze Expanded,QHP,FL
602,48121FL0070123,48121,EPO,Silver,QHP,FL
603,56503FL2930001,56503,HMO,Bronze Expanded,QHP,FL
604,56503FL2940001,56503,HMO,Silver,QHP,FL
605,56503FL3000001,56503,HMO,Bronze Expanded,QHP,FL
606,56503FL3010001,56503,HMO,Gold,QHP,FL
607,21663FL0130047,21663,EPO,Silver,QHP,FL
608,21663FL0130048,21663,EPO,Silver,QHP,FL
609,21663FL0130053,21663,EPO,Silver,QHP,FL
610,21663FL0130054,21663,EPO,Silver,QHP,FL
611,21663FL0130100,21663,EPO,Bronze Expanded,QHP,FL
612,21663FL0130101,21663,EPO,Bronze Expanded,QHP,FL
613,21663FL0130102,21663,EPO,Bronze Expanded,QHP,FL
614,21663FL0130103,21663,EPO,Bronze Expanded,QHP,FL
615,21663FL0130104,21663,EPO,Bronze Expanded,QHP,FL
616,21663FL0130105,21663,EPO,Bronze Expanded,QHP,FL
617,21663FL0130106,21663,EPO,Bronze Expanded,QHP,FL
618,21663FL0130107,21663,EPO,Bronze Expanded,QHP,FL
619,21663FL0130108,21663,EPO,Silver,QHP,FL
620,21663FL0130109,21663,EPO,Silver,QHP,FL
621,21663FL0130110,21663,EPO,Silver,QHP,FL
622,21663FL0130111,21663,EPO,Silver,QHP,FL
623,21663FL0130112,21663,EPO,Silver,QHP,FL
624,21663FL0130113,21663,EPO,Silver,QHP,FL
625,21663FL0130114,21663,EPO,Gold,QHP,FL
626,21663FL0130115,21663,EPO,Gold,QHP,FL
627,21663FL0150012,21663,EPO,Silver,QHP,FL
628,21663FL0150013,21663,EPO,Bronze Expanded,QHP,FL
629,21663FL0150014,21663,EPO,Bronze Expanded,QHP,FL
630,21663FL0150015,21663,EPO,Silver,QHP,FL
631,21663FL0150047,21663,EPO,Silver,QHP,FL
632,21663FL0150053,21663,EPO,Silver,QHP,FL
633,21663FL0150071,21663,EPO,Silver,QHP,FL
634,21663FL0150100,21663,EPO,Bronze Expanded,QHP,FL
635,21663FL0150101,21663,EPO,Bronze Expanded,QHP,FL
636,21663FL0150102,21663,EPO,Bronze Expanded,QHP,FL
637,21663FL0150103,21663,EPO,Bronze Expanded,QHP,FL
638,21663FL0150104,21663,EPO,Bronze Expanded,QHP,FL
639,21663FL0150105,21663,EPO,Bronze Expanded,QHP,FL
640,21663FL0150106,21663,EPO,Bronze Expanded,QHP,FL
641,21663FL0150107,21663,EPO,Bronze Expanded,QHP,FL
642,21663FL0150110,21663,EPO,Silver,QHP,FL
643,21663FL0150111,21663,EPO,Silver,QHP,FL
644,21663FL0150112,21663,EPO,Silver,QHP,FL
645,21663FL0150113,21663,EPO,Silver,QHP,FL
646,21663FL0150114,21663,EPO,Gold,QHP,FL
647,21663FL0150115,21663,EPO,Gold,QHP,FL
648,21663FL0150116,21663,EPO,Silver,QHP,FL
649,21663FL0150117,21663,EPO,Silver,QHP,FL
650,30252FL0020089,30252,HMO,Platinum,QHP,FL
651,30252FL0020091,30252,HMO,Bronze Expanded,QHP,FL
652,30252FL0020092,30252,HMO,Bronze,QHP,FL
653,30252FL0020094,30252,HMO,Gold,QHP,FL
654,30252FL0020095,30252,HMO,Silver,QHP,FL
655,30252FL0020097,30252,HMO,Bronze Expanded,QHP,FL
656,30252FL0020099,30252,HMO,Bronze Expanded,QHP,FL
657,30252FL0070030,30252,HMO,Silver,QHP,FL
658,30252FL0070031,30252,HMO,Bronze Expanded,QHP,FL
659,30252FL0070032,30252,HMO,Bronze Expanded,QHP,FL
660,30252FL0070033,30252,HMO,Bronze Expanded,QHP,FL
661,30252FL0070034,30252,HMO,Bronze Expanded,QHP,FL
662,30252FL0070035,30252,HMO,Silver,QHP,FL
663,30252FL0070037,30252,HMO,Silver,QHP,FL
664,30252FL0070038,30252,HMO,Bronze Expanded,QHP,FL
665,30252FL0070039,30252,HMO,Bronze Expanded,QHP,FL
666,30252FL0070040,30252,HMO,Bronze Expanded,QHP,FL
667,30252FL0070041,30252,HMO,Bronze Expanded,QHP,FL
668,30252FL0070047,30252,HMO,Silver,QHP,FL
669,30252FL0070048,30252,HMO,Bronze Expanded,QHP,FL
670,30252FL0130001,30252,HMO,Silver,QHP,FL
671,16842FL0070137,16842,EPO,Bronze Expanded,QHP,FL
672,16842FL0120091,16842,EPO,Bronze Expanded,QHP,FL
673,36194FL0120017,36194,HMO,Bronze Expanded,QHP,FL
674,36194FL0330034,36194,HMO,Bronze Expanded,QHP,FL
675,36194FL0410001,36194,HMO,Bronze Expanded,QHP,FL
676,36194FL0410002,36194,HMO,Silver,QHP,FL
677,36194FL0410003,36194,HMO,Gold,QHP,FL
678,36194FL0420001,36194,HMO,Bronze Expanded,QHP,FL
679,36194FL0420002,36194,HMO,Silver,QHP,FL
680,36194FL0420003,36194,HMO,Gold,QHP,FL
681,40572FL0070002,40572,EPO,Bronze Expanded,QHP,FL
682,40572FL0070012,40572,EPO,Bronze Expanded,QHP,FL
683,40572FL0070014,40572,EPO,Bronze Expanded,QHP,FL
684,40572FL0070015,40572,EPO,Silver,QHP,FL
685,40572FL0070016,40572,EPO,Silver,QHP,FL
686,40572FL0070017,40572,EPO,Silver,QHP,FL
687,40572FL0070020,40572,EPO,Gold,QHP,FL
688,40572FL0070021,40572,EPO,Bronze Expanded,QHP,FL
689,40572FL0070022,40572,EPO,Bronze Expanded,QHP,FL
690,40572FL0070024,40572,EPO,Bronze Expanded,QHP,FL
691,40572FL0070025,40572,EPO,Silver,QHP,FL
692,40572FL0070027,40572,EPO,Silver,QHP,FL
693,40572FL0070028,40572,EPO,Silver,QHP,FL
694,40572FL0070029,40572,EPO,Silver,QHP,FL
695,40572FL0070030,40572,EPO,Silver,QHP,FL
696,40572FL0070033,40572,EPO,Gold,QHP,FL
697,40572FL0070034,40572,EPO,Gold,QHP,FL
698,40572FL0070035,40572,EPO,Gold,QHP,FL
699,40572FL0070036,40572,EPO,Gold,QHP,FL
700,40572FL0070037,40572,EPO,Gold,QHP,FL
701,40572FL0070039,40572,EPO,Bronze Expanded,QHP,FL
702,40572FL0070042,40572,EPO,Bronze Expanded,QHP,FL
703,40572FL0070043,40572,EPO,Bronze Expanded,QHP,FL
704,40572FL0070045,40572,EPO,Silver,QHP,FL
705,40572FL0200001,40572,EPO,Silver,QHP,FL
706,40572FL0200002,40572,EPO,Bronze Expanded,QHP,FL
707,40572FL0200003,40572,EPO,Bronze Expanded,QHP,FL
708,40572FL0200004,40572,EPO,Bronze Expanded,QHP,FL
709,40572FL0200005,40572,EPO,Bronze Expanded,QHP,FL
710,40572FL0200006,40572,EPO,Silver,QHP,FL
711,40572FL0200008,40572,EPO,Silver,QHP,FL
712,40572FL0200009,40572,EPO,Silver,QHP,FL
713,40572FL0200011,40572,EPO,Catastrophic,QHP,FL
714,40572FL0200012,40572,EPO,Bronze Expanded,QHP,FL
715,40572FL0200013,40572,EPO,Gold,QHP,FL
716,40572FL0200014,40572,EPO,Bronze Expanded,QHP,FL
717,40572FL0200016,40572,EPO,Silver,QHP,FL
718,40572FL0200017,40572,EPO,Silver,QHP,FL
719,40572FL0200020,40572,EPO,Gold,QHP,FL
720,40572FL0200021,40572,EPO,Bronze Expanded,QHP,FL
721,40572FL0200022,40572,EPO,Bronze Expanded,QHP,FL
722,40572FL0200024,40572,EPO,Bronze Expanded,QHP,FL
723,40572FL0200025,40572,EPO,Silver,QHP,FL
724,40572FL0200027,40572,EPO,Silver,QHP,FL
725,40572FL0200028,40572,EPO,Silver,QHP,FL
726,40572FL0200029,40572,EPO,Silver,QHP,FL
727,40572FL0200030,40572,EPO,Silver,QHP,FL
728,40572FL0200033,40572,EPO,Gold,QHP,FL
729,40572FL0200034,40572,EPO,Gold,QHP,FL
730,40572FL0200035,40572,EPO,Gold,QHP,FL
731,40572FL0200036,40572,EPO,Gold,QHP,FL
732,40572FL0200037,40572,EPO,Gold,QHP,FL
733,40572FL0200039,40572,EPO,Bronze Expanded,QHP,FL
734,40572FL0200042,40572,EPO,Bronze Expanded,QHP,FL
735,40572FL0200043,40572,EPO,Bronze Expanded,QHP,FL
736,40572FL0200045,40572,EPO,Silver,QHP,FL
737,12379FL0010015,12379,EPO,Silver,QHP,FL
738,12379FL0010044,12379,EPO,Silver,QHP,FL
739,12379FL0010046,12379,EPO,Bronze Expanded,QHP,FL
740,12379FL0010047,12379,EPO,Bronze Expanded,QHP,FL
741,12379FL0010048,12379,EPO,Silver,QHP,FL
742,12379FL0010050,12379,EPO,Silver,QHP,FL
743,12379FL0010051,12379,EPO,Bronze Expanded,QHP,FL
744,12379FL0010052,12379,EPO,Gold,QHP,FL
745,12379FL0010053,12379,EPO,Silver,QHP,FL
746,12379FL0010054,12379,EPO,Silver,QHP,FL
747,12379FL0010055,12379,EPO,Silver,QHP,FL
748,12379FL0010056,12379,EPO,Silver,QHP,FL
749,12379FL0010059,12379,EPO,Bronze Expanded,QHP,FL
750,12379FL0010060,12379,EPO,Bronze Expanded,QHP,FL
751,12379FL0010061,12379,EPO,Bronze Expanded,QHP,FL
752,12379FL0010062,12379,EPO,Bronze Expanded,QHP,FL
753,12379FL0010063,12379,EPO,Catastrophic,QHP,FL
754,12379FL0010064,12379,EPO,Gold,QHP,FL
755,12379FL0010065,12379,EPO,Silver,QHP,FL
756,12379FL0010066,12379,EPO,Silver,QHP,FL
757,12379FL0010067,12379,EPO,Silver,QHP,FL
758,12379FL0010068,12379,EPO,Silver,QHP,FL
759,12379FL0010071,12379,EPO,Bronze Expanded,QHP,FL
760,12379FL0010072,12379,EPO,Bronze Expanded,QHP,FL
761,12379FL0010073,12379,EPO,Bronze Expanded,QHP,FL
762,12379FL0010074,12379,EPO,Bronze Expanded,QHP,FL
763,12379FL0010075,12379,EPO,Catastrophic,QHP,FL
764,12379FL0010076,12379,EPO,Gold,QHP,FL
765,12379FL0010077,12379,EPO,Silver,QHP,FL
766,12379FL0010078,12379,EPO,Silver,QHP,FL
767,12379FL0010079,12379,EPO,Silver,QHP,FL
768,12379FL0010080,12379,EPO,Silver,QHP,FL
769,12379FL0010083,12379,EPO,Bronze Expanded,QHP,FL
770,12379FL0010085,12379,EPO,Bronze Expanded,QHP,FL
771,12379FL0010086,12379,EPO,Bronze Expanded,QHP,FL
772,12379FL0010087,12379,EPO,Catastrophic,QHP,FL
773,12379FL0010088,12379,EPO,Gold,QHP,FL
774,12379FL0010089,12379,EPO,Silver,QHP,FL
775,12379FL0010090,12379,EPO,Silver,QHP,FL
776,12379FL0010091,12379,EPO,Silver,QHP,FL
777,12379FL0010092,12379,EPO,Silver,QHP,FL
778,12379FL0010095,12379,EPO,Bronze Expanded,QHP,FL
779,12379FL0010097,12379,EPO,Bronze Expanded,QHP,FL
780,12379FL0010098,12379,EPO,Bronze Expanded,QHP,FL
781,12379FL0010099,12379,EPO,Catastrophic,QHP,FL
782,12379FL0010101,12379,EPO,Bronze Expanded,QHP,FL
783,12379FL0010102,12379,EPO,Bronze Expanded,QHP,FL
784,12379FL0010103,12379,EPO,Bronze Expanded,QHP,FL
785,12379FL0010104,12379,EPO,Bronze Expanded,QHP,FL
786,12379FL0010105,12379,EPO,Bronze Expanded,QHP,FL
787,12379FL0010107,12379,EPO,Bronze Expanded,QHP,FL
788,12379FL0010111,12379,EPO,Silver,QHP,FL
789,12379FL0010112,12379,EPO,Gold,QHP,FL
790,12379FL0010113,12379,EPO,Bronze Expanded,QHP,FL
791,12379FL0010117,12379,EPO,Silver,QHP,FL
792,12379FL0010118,12379,EPO,Gold,QHP,FL
793,12379FL0010119,12379,EPO,Bronze Expanded,QHP,FL
794,12379FL0010123,12379,EPO,Silver,QHP,FL
795,12379FL0010124,12379,EPO,Gold,QHP,FL
796,12379FL0010125,12379,EPO,Bronze Expanded,QHP,FL
797,12379FL0010129,12379,EPO,Silver,QHP,FL
798,12379FL0010130,12379,EPO,Gold,QHP,FL
799,12379FL0010131,12379,EPO,Bronze Expanded,QHP,FL
800,12379FL0010135,12379,EPO,Silver,QHP,FL
801,12379FL0010136,12379,EPO,Gold,QHP,FL
802,12379FL0010137,12379,EPO,Bronze Expanded,QHP,FL
803,12379FL0010141,12379,EPO,Silver,QHP,FL
804,12379FL0010142,12379,EPO,Gold,QHP,FL
805,12379FL0010143,12379,EPO,Silver,QHP,FL
806,12379FL0010144,12379,EPO,Bronze Expanded,QHP,FL
807,12379FL0010145,12379,EPO,Gold,QHP,FL
808,12379FL0010146,12379,EPO,Silver,QHP,FL
809,12379FL0010147,12379,EPO,Bronze Expanded,QHP,FL
810,12379FL0010148,12379,EPO,Gold,QHP,FL
811,12379FL0010149,12379,EPO,Bronze Expanded,QHP,FL
812,12379FL0010150,12379,EPO,Bronze Expanded,QHP,FL
813,12379FL0010151,12379,EPO,Bronze Expanded,QHP,FL
814,12379FL0010152,12379,EPO,Bronze Expanded,QHP,FL
815,12379FL0010153,12379,EPO,Bronze Expanded,QHP,FL
816,12379FL0010154,12379,EPO,Silver,QHP,FL
817,12379FL0010155,12379,EPO,Silver,QHP,FL
818,12379FL0010157,12379,EPO,Silver,QHP,FL
819,12379FL0010159,12379,EPO,Silver,QHP,FL
820,12379FL0010163,12379,EPO,Silver,QHP,FL
821,12379FL0010164,12379,EPO,Gold,QHP,FL
822,12379FL0010165,12379,EPO,Gold,QHP,FL
823,12379FL0010166,12379,EPO,Catastrophic,QHP,FL
824,12379FL0010167,12379,EPO,Bronze Expanded,QHP,FL
825,12379FL0010168,12379,EPO,Bronze Expanded,QHP,FL
826,12379FL0010169,12379,EPO,Bronze Expanded,QHP,FL
827,12379FL0010170,12379,EPO,Bronze Expanded,QHP,FL
828,12379FL0010171,12379,EPO,Bronze Expanded,QHP,FL
829,12379FL0010172,12379,EPO,Silver,QHP,FL
830,12379FL0010173,12379,EPO,Silver,QHP,FL
831,12379FL0010175,12379,EPO,Silver,QHP,FL
832,12379FL0010177,12379,EPO,Silver,QHP,FL
833,12379FL0010181,12379,EPO,Silver,QHP,FL
834,12379FL0010182,12379,EPO,Gold,QHP,FL
835,12379FL0010183,12379,EPO,Gold,QHP,FL
836,12379FL0010184,12379,EPO,Catastrophic,QHP,FL
837,12379FL0010185,12379,EPO,Bronze Expanded,QHP,FL
838,12379FL0010186,12379,EPO,Bronze Expanded,QHP,FL
839,12379FL0010187,12379,EPO,Bronze Expanded,QHP,FL
840,12379FL0010188,12379,EPO,Bronze Expanded,QHP,FL
841,12379FL0010189,12379,EPO,Bronze Expanded,QHP,FL
842,12379FL0010190,12379,EPO,Silver,QHP,FL
843,12379FL0010191,12379,EPO,Silver,QHP,FL
844,12379FL0010193,12379,EPO,Silver,QHP,FL
845,12379FL0010195,12379,EPO,Silver,QHP,FL
846,12379FL0010199,12379,EPO,Silver,QHP,FL
847,12379FL0010200,12379,EPO,Gold,QHP,FL
848,12379FL0010201,12379,EPO,Gold,QHP,FL
849,12379FL0010202,12379,EPO,Catastrophic,QHP,FL
850,12379FL0010221,12379,EPO,Bronze Expanded,QHP,FL
851,12379FL0010222,12379,EPO,Silver,QHP,FL
852,12379FL0010223,12379,EPO,Bronze Expanded,QHP,FL
853,12379FL0010224,12379,EPO,Silver,QHP,FL
854,12379FL0010225,12379,EPO,Bronze Expanded,QHP,FL
855,12379FL0010226,12379,EPO,Silver,QHP,FL
856,12379FL0010227,12379,EPO,Bronze Expanded,QHP,FL
857,12379FL0010228,12379,EPO,Silver,QHP,FL
858,12379FL0010229,12379,EPO,Bronze Expanded,QHP,FL
859,12379FL0010230,12379,EPO,Silver,QHP,FL
860,12379FL0010231,12379,EPO,Bronze Expanded,QHP,FL
861,12379FL0010232,12379,EPO,Silver,QHP,FL
862,12379FL0010233,12379,EPO,Bronze Expanded,QHP,FL
863,12379FL0010234,12379,EPO,Silver,QHP,FL
864,12379FL0010235,12379,EPO,Bronze Expanded,QHP,FL
865,12379FL0010236,12379,EPO,Silver,QHP,FL
866,12379FL0010237,12379,EPO,Bronze Expanded,QHP,FL
867,12379FL0010238,12379,EPO,Silver,QHP,FL
868,12379FL0010241,12379,EPO,Bronze Expanded,QHP,FL
869,12379FL0010242,12379,EPO,Bronze Expanded,QHP,FL
870,12379FL0010243,12379,EPO,Silver,QHP,FL
871,12379FL0010244,12379,EPO,Silver,QHP,FL
872,12379FL0010245,12379,EPO,Bronze Expanded,QHP,FL
873,12379FL0010246,12379,EPO,Bronze Expanded,QHP,FL
874,12379FL0010247,12379,EPO,Silver,QHP,FL
875,12379FL0010248,12379,EPO,Silver,QHP,FL
876,12379FL0010251,12379,EPO,Bronze Expanded,QHP,FL
877,12379FL0010252,12379,EPO,Silver,QHP,FL
878,12379FL0010253,12379,EPO,Bronze Expanded,QHP,FL
879,12379FL0010254,12379,EPO,Bronze Expanded,QHP,FL
880,12379FL0010255,12379,EPO,Bronze Expanded,QHP,FL
881,12379FL0010256,12379,EPO,Silver,QHP,FL
882,12379FL0010257,12379,EPO,Bronze Expanded,QHP,FL
883,12379FL0010258,12379,EPO,Bronze Expanded,QHP,FL
884,49046GA0410014,49046,HMO,Catastrophic,QHP,GA
885,49046GA0410015,49046,HMO,Bronze Expanded,QHP,GA
886,49046GA0410017,49046,HMO,Bronze Expanded,QHP,GA
887,49046GA0410022,49046,HMO,Bronze Expanded,QHP,GA
888,49046GA0410023,49046,HMO,Silver,QHP,GA
889,49046GA0410026,49046,HMO,Bronze Expanded,QHP,GA
890,49046GA0410031,49046,HMO,Silver,QHP,GA
891,49046GA0410032,49046,HMO,Silver,QHP,GA
892,49046GA0410034,49046,HMO,Silver,QHP,GA
893,49046GA0410035,49046,HMO,Bronze Expanded,QHP,GA
894,49046GA0410036,49046,HMO,Bronze Expanded,QHP,GA
895,49046GA0410037,49046,HMO,Catastrophic,QHP,GA
896,49046GA0410039,49046,HMO,Catastrophic,QHP,GA
897,49046GA0410043,49046,HMO,Bronze Expanded,QHP,GA
898,49046GA0410047,49046,HMO,Bronze Expanded,QHP,GA
899,49046GA0410063,49046,HMO,Bronze Expanded,QHP,GA
900,49046GA0410083,49046,HMO,Bronze,QHP,GA
901,49046GA0410084,49046,HMO,Bronze,QHP,GA
902,49046GA0410085,49046,HMO,Silver,QHP,GA
903,49046GA0410086,49046,HMO,Silver,QHP,GA
904,49046GA0410088,49046,HMO,Silver,QHP,GA
905,49046GA0410092,49046,HMO,Gold,QHP,GA
906,49046GA0410093,49046,HMO,Gold,QHP,GA
907,49046GA0410097,49046,HMO,Gold,QHP,GA
908,49046GA0410100,49046,HMO,Bronze,QHP,GA
909,49046GA0410109,49046,HMO,Silver,QHP,GA
910,49046GA0410114,49046,HMO,Bronze Expanded,QHP,GA
911,49046GA0410115,49046,HMO,Bronze Expanded,QHP,GA
912,49046GA0410116,49046,HMO,Silver,QHP,GA
913,49046GA0410117,49046,HMO,Silver,QHP,GA
914,49046GA0410120,49046,HMO,Bronze Expanded,QHP,GA
915,49046GA0410124,49046,HMO,Silver,QHP,GA
916,49046GA0410132,49046,HMO,Silver,QHP,GA
917,49046GA0410149,49046,HMO,Silver,QHP,GA
918,49046GA0410152,49046,HMO,Silver,QHP,GA
919,49046GA0410155,49046,HMO,Silver,QHP,GA
920,60224GA0010001,60224,HMO,Bronze Expanded,QHP,GA
